ym,StockCode,Description,user_type,cust_cnt,rev
2011-06,22647,"CERAMIC LOVE HEART MONEY BANK",new_user,1,5.8
2011-06,22244,"3 HOOK HANGER MAGIC GARDEN",new_user,3,31.2
2011-06,22649,"STRAWBERRY FAIRY CAKE TEAPOT",new_user,11,191
2011-06,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",new_user,1,20.4
2011-06,22650,"CERAMIC PIRATE CHEST MONEY BANK",new_user,5,46.4
2011-06,22651,"GENTLEMAN SHIRT REPAIR KIT ",new_user,1,1.7
2011-06,22652,"TRAVEL SEWING KIT",new_user,23,298.6
2011-06,22251,"BIRDHOUSE DECORATION MAGIC GARDEN",new_user,1,2.5
2011-06,22252,"BIRDCAGE DECORATION TEALIGHT HOLDER",new_user,3,38.8
2011-06,22653,"BUTTON BOX ",new_user,2,25.3
2011-06,22254,"FELT TOADSTOOL LARGE",new_user,2,8.8
2011-06,22255,"FELT TOADSTOOL  SMALL",new_user,1,1.7
2011-06,22654,"DELUXE SEWING KIT ",new_user,3,59.5
2011-06,22262,"FELT EGG COSY CHICKEN",new_user,1,10.2
2011-06,22265,"EASTER DECORATION NATURAL CHICK",new_user,1,0.6
2011-06,22266,"EASTER DECORATION HANGING BUNNY",new_user,3,24.7
2011-06,22655,"VINTAGE RED KITCHEN CABINET",new_user,2,375
2011-06,22267,"EASTER DECORATION EGG BUNNY ",new_user,2,9.8
2011-06,22268,"DECORATION SITTING BUNNY",new_user,6,50
2011-06,22656,"VINTAGE BLUE KITCHEN CABINET",new_user,2,375
2011-06,22269,"EGG CUP NATURAL CHICKEN",new_user,6,27.7
2011-06,22270,"HAPPY EASTER HANGING DECORATION",new_user,1,15
2011-06,22659,"LUNCH BOX I LOVE LONDON",new_user,22,594.6
2011-06,22271,"FELTCRAFT DOLL ROSIE",new_user,14,272.8
2011-06,22660,"DOORMAT I LOVE LONDON",new_user,2,48.4
2011-06,22273,"FELTCRAFT DOLL MOLLY",new_user,13,255.2
2011-06,22661,"CHARLOTTE BAG DOLLY GIRL DESIGN",new_user,26,462.3
2011-06,22274,"FELTCRAFT DOLL EMILY",new_user,14,264
2011-06,22662,"LUNCH BAG DOLLY GIRL DESIGN",new_user,32,570.7
2011-06,22276,"WASH BAG VINTAGE ROSE PAISLEY",new_user,6,58.6
2011-06,22663,"JUMBO BAG DOLLY GIRL DESIGN",new_user,19,260
2011-06,22277,"COSMETIC BAG VINTAGE ROSE PAISLEY",new_user,4,42
2011-06,22278,"OVERNIGHT BAG VINTAGE ROSE PAISLEY",new_user,3,54.4
2011-06,22664,"TOY TIDY DOLLY GIRL DESIGN",new_user,4,35.7
2011-06,22279,"POCKET BAG BLUE PAISLEY RED SPOT",new_user,5,187.2
2011-06,22665,"RECIPE BOX BLUE SKETCHBOOK DESIGN",new_user,13,118
2011-06,22280,"POCKET BAG PINK PAISELY BROWN SPOT",new_user,4,60
2011-06,22282,"12 EGG HOUSE PAINTED WOOD",new_user,2,51
2011-06,22666,"RECIPE BOX PANTRY YELLOW DESIGN",new_user,36,1219.3
2011-06,22283,"6 EGG HOUSE PAINTED WOOD",new_user,4,79.5
2011-06,22284,"HEN HOUSE DECORATION",new_user,3,59.4
2011-06,22667,"RECIPE BOX RETROSPOT ",new_user,26,374.6
2011-06,22285,"HANGING HEN ON NEST DECORATION",new_user,1,19.8
2011-06,22286,"DECORATION WOBBLY RABBIT METAL ",new_user,3,37.8
2011-06,22287,"DECORATION WOBBLY CHICKEN",new_user,5,56.6
2011-06,22291,"HANGING CHICK CREAM DECORATION",new_user,1,34.8
2011-06,22668,"PINK BABY BUNTING",new_user,9,138.6
2011-06,22292,"HANGING CHICK  YELLOW DECORATION",new_user,1,34.8
2011-06,22669,"RED BABY BUNTING ",new_user,8,112.1
2011-06,22293,"HANGING CHICK GREEN DECORATION",new_user,1,69.6
2011-06,22670,"FRENCH WC SIGN BLUE METAL",new_user,10,101.2
2011-06,22294,"HEART FILIGREE DOVE  SMALL",new_user,8,245
2011-06,22671,"FRENCH LAUNDRY SIGN BLUE METAL",new_user,3,31.3
2011-06,22295,"HEART FILIGREE DOVE LARGE",new_user,6,95.7
2011-06,22672,"FRENCH BATHROOM SIGN BLUE METAL",new_user,13,140.2
2011-06,22296,"HEART IVORY TRELLIS LARGE",new_user,12,257.4
2011-06,22673,"FRENCH GARDEN SIGN BLUE METAL",new_user,6,35
2011-06,22297,"HEART IVORY TRELLIS SMALL",new_user,8,140
2011-06,22674,"FRENCH TOILET SIGN BLUE METAL",new_user,9,53.8
2011-06,22300,"COFFEE MUG DOG + BALL DESIGN",new_user,4,91.8
2011-06,22675,"FRENCH KITCHEN SIGN BLUE METAL",new_user,8,72.5
2011-06,22301,"COFFEE MUG CAT + BIRD DESIGN",new_user,6,112.2
2011-06,22676,"FRENCH BLUE METAL DOOR SIGN 1",new_user,8,73.8
2011-06,22302,"COFFEE MUG PEARS  DESIGN",new_user,8,159.8
2011-06,22677,"FRENCH BLUE METAL DOOR SIGN 2",new_user,6,48.8
2011-06,22303,"COFFEE MUG APPLES DESIGN",new_user,13,351
2011-06,22678,"FRENCH BLUE METAL DOOR SIGN 3",new_user,5,45
2011-06,22304,"COFFEE MUG BLUE PAISLEY DESIGN",new_user,3,35.7
2011-06,22679,"FRENCH BLUE METAL DOOR SIGN 4",new_user,6,53.8
2011-06,22305,"COFFEE MUG PINK PAISLEY DESIGN",new_user,2,30.6
2011-06,22680,"FRENCH BLUE METAL DOOR SIGN 5",new_user,6,58.8
2011-06,22308,"TEA COSY BLUE STRIPE",new_user,3,122.8
2011-06,22309,"TEA COSY RED  STRIPE",new_user,2,30.6
2011-06,22310,"IVORY KNITTED MUG COSY ",new_user,1,3.3
2011-06,22311,"OFFICE MUG WARMER BLACK+SILVER ",new_user,4,29.5
2011-06,22681,"FRENCH BLUE METAL DOOR SIGN 6",new_user,4,42.5
2011-06,22312,"OFFICE MUG WARMER POLKADOT",new_user,3,32.4
2011-06,22682,"FRENCH BLUE METAL DOOR SIGN 7",new_user,6,46.2
2011-06,22313,"OFFICE MUG WARMER PINK",new_user,1,11.8
2011-06,22683,"FRENCH BLUE METAL DOOR SIGN 8",new_user,4,28.8
2011-06,22314,"OFFICE MUG WARMER CHOC+BLUE",new_user,2,41.3
2011-06,22684,"FRENCH BLUE METAL DOOR SIGN 9",new_user,2,17.5
2011-06,22315,"200 RED + WHITE BENDY STRAWS",new_user,8,28.8
2011-06,22685,"FRENCH BLUE METAL DOOR SIGN 0",new_user,4,35
2011-06,22316,"200 BENDY SKULL STRAWS",new_user,3,21.2
2011-06,22317,"FIVE CATS HANGING DECORATION",new_user,2,20.7
2011-06,22686,"FRENCH BLUE METAL DOOR SIGN No",new_user,3,31.2
2011-06,22318,"FIVE HEART HANGING DECORATION",new_user,6,73.8
2011-06,22687,"DOORMAT CHRISTMAS VILLAGE",new_user,1,31.8
2011-06,22319,"HAIRCLIPS FORTIES FABRIC ASSORTED",new_user,3,23.4
2011-06,22690,"DOORMAT HOME SWEET HOME BLUE ",new_user,14,2582.8
2011-06,22320,"BIRDS MOBILE VINTAGE DESIGN",new_user,4,65.4
2011-06,22691,"DOORMAT WELCOME SUNRISE",new_user,5,63.6
2011-06,22321,"BIRD DECORATION RED RETROSPOT",new_user,2,20.4
2011-06,22692,"DOORMAT WELCOME TO OUR HOME",new_user,18,282.2
2011-06,22324,"BLUE POLKADOT KIDS BAG",new_user,2,46.8
2011-06,22325,"MOBILE VINTAGE HEARTS ",new_user,3,24.8
2011-06,22693,"GROW A FLYTRAP OR SUNFLOWER IN TIN",new_user,18,570
2011-06,22326,"ROUND SNACK BOXES SET OF4 WOODLAND ",new_user,31,2386.2
2011-06,22694,"WICKER STAR ",new_user,2,96.6
2011-06,22327,"ROUND SNACK BOXES SET OF 4 SKULLS",new_user,10,246.3
2011-06,22328,"ROUND SNACK BOXES SET OF 4 FRUITS ",new_user,30,1466
2011-06,22695,"WICKER WREATH SMALL",new_user,1,2.9
2011-06,22329,"ROUND CONTAINER SET OF 5 RETROSPOT",new_user,4,44.5
2011-06,22696,"WICKER WREATH LARGE",new_user,1,3.9
2011-06,22331,"WOODLAND PARTY BAG + STICKER SET",new_user,12,185.1
2011-06,22697,"GREEN REGENCY TEACUP AND SAUCER",new_user,37,1283.5
2011-06,22332,"SKULLS PARTY BAG + STICKER SET",new_user,9,215.1
2011-06,22698,"PINK REGENCY TEACUP AND SAUCER",new_user,27,1060.3
2011-06,22333,"RETROSPOT PARTY BAG + STICKER SET",new_user,26,755.9
2011-06,22699,"ROSES REGENCY TEACUP AND SAUCER ",new_user,49,3474
2011-06,22334,"DINOSAUR PARTY BAG + STICKER SET",new_user,8,80.8
2011-06,22700,"BLACK AND WHITE DOG BOWL",new_user,3,17.7
2011-06,22335,"HEART DECORATION PAINTED ZINC ",new_user,4,26.6
2011-06,22701,"PINK DOG BOWL",new_user,2,8.9
2011-06,22702,"BLACK AND WHITE CAT BOWL",new_user,3,23.1
2011-06,22341,"LOVE GARLAND PAINTED ZINC ",new_user,1,19.8
2011-06,22342,"HOME GARLAND PAINTED ZINC ",new_user,1,9
2011-06,22703,"PINK CAT BOWL",new_user,1,2.1
2011-06,22343,"PARTY PIZZA DISH RED RETROSPOT",new_user,3,28.9
2011-06,22704,"WRAP RED APPLES ",new_user,11,251.5
2011-06,22344,"PARTY PIZZA DISH PINK POLKADOT",new_user,1,20.4
2011-06,22705,"WRAP GREEN PEARS ",new_user,5,63
2011-06,22706,"WRAP COWBOYS  ",new_user,8,105
2011-06,22707,"WRAP MONSTER FUN ",new_user,2,31.5
2011-06,22348,"TEA BAG PLATE RED RETROSPOT",new_user,18,254.1
2011-06,22708,"WRAP DOLLY GIRL",new_user,7,73.5
2011-06,22349,"DOG BOWL CHASING BALL DESIGN",new_user,6,93.8
2011-06,22709,"WRAP WEDDING DAY",new_user,3,89
2011-06,22350,"ILLUSTRATED CAT BOWL ",new_user,4,76.5
2011-06,22352,"LUNCH BOX WITH CUTLERY RETROSPOT ",new_user,29,577.4
2011-06,22710,"WRAP I LOVE LONDON ",new_user,4,110
2011-06,22354,"RETROSPOT PADDED SEAT CUSHION",new_user,6,248
2011-06,22711,"WRAP CIRCUS PARADE",new_user,6,63
2011-06,22355,"CHARLOTTE BAG SUKI DESIGN",new_user,36,519.4
2011-06,22712,"CARD DOLLY GIRL ",new_user,17,210.2
2011-06,22356,"CHARLOTTE BAG PINK POLKADOT",new_user,31,521.1
2011-06,22713,"CARD I LOVE LONDON ",new_user,8,52.1
2011-06,22357,"KINGS CHOICE BISCUIT TIN",new_user,3,12.8
2011-06,22714,"CARD BIRTHDAY COWBOY",new_user,17,121.7
2011-06,22358,"KINGS CHOICE TEA CADDY ",new_user,2,5.9
2011-06,22715,"CARD WEDDING DAY",new_user,10,60.5
2011-06,22359,"GLASS JAR KINGS CHOICE",new_user,1,3
2011-06,22716,"CARD CIRCUS PARADE",new_user,15,76
2011-06,22360,"GLASS JAR ENGLISH CONFECTIONERY",new_user,8,333.3
2011-06,22717,"CARD DOG AND BALL ",new_user,4,20.2
2011-06,22361,"GLASS JAR DAISY FRESH COTTON WOOL",new_user,9,135
2011-06,22718,"CARD CAT AND TREE ",new_user,8,45.4
2011-06,22362,"GLASS JAR PEACOCK BATH SALTS",new_user,5,35.4
2011-06,22720,"SET OF 3 CAKE TINS PANTRY DESIGN ",new_user,74,3543.7
2011-06,22363,"GLASS JAR MARMALADE ",new_user,4,87.8
2011-06,22721,"SET OF 3 CAKE TINS SKETCHBOOK",new_user,15,158.4
2011-06,22364,"GLASS JAR DIGESTIVE BISCUITS",new_user,8,114.3
2011-06,22722,"SET OF 6 SPICE TINS PANTRY DESIGN",new_user,1,910.8
2011-06,22365,"DOORMAT RESPECTABLE HOUSE",new_user,4,87.4
2011-06,22723,"SET OF 6 HERB TINS SKETCHBOOK",new_user,12,138.3
2011-06,22366,"DOORMAT AIRMAIL ",new_user,7,190.6
2011-06,22725,"ALARM CLOCK BAKELIKE CHOCOLATE",new_user,21,495
2011-06,22367,"CHILDRENS APRON SPACEBOY DESIGN",new_user,18,213.1
2011-06,22726,"ALARM CLOCK BAKELIKE GREEN",new_user,35,1983.8
2011-06,22371,"AIRLINE BAG VINTAGE TOKYO 78",new_user,9,97.8
2011-06,22727,"ALARM CLOCK BAKELIKE RED ",new_user,43,1234.6
2011-06,22372,"AIRLINE BAG VINTAGE WORLD CHAMPION ",new_user,7,34
2011-06,22728,"ALARM CLOCK BAKELIKE PINK",new_user,35,915.8
2011-06,22374,"AIRLINE BAG VINTAGE JET SET RED",new_user,10,102
2011-06,22729,"ALARM CLOCK BAKELIKE ORANGE",new_user,24,540
2011-06,22375,"AIRLINE BAG VINTAGE JET SET BROWN",new_user,5,38.2
2011-06,22730,"ALARM CLOCK BAKELIKE IVORY",new_user,25,521.4
2011-06,22376,"AIRLINE BAG VINTAGE JET SET WHITE",new_user,2,17
2011-06,22734,"SET OF 6 RIBBONS VINTAGE CHRISTMAS",new_user,1,5.8
2011-06,22377,"BOTTLE BAG RETROSPOT ",new_user,4,29.4
2011-06,22740,"POLKADOT PEN",new_user,11,489.6
2011-06,22378,"WALL TIDY RETROSPOT ",new_user,3,35.7
2011-06,22741,"FUNKY DIVA PEN",new_user,12,489.6
2011-06,22379,"RECYCLING BAG RETROSPOT ",new_user,22,828.1
2011-06,22742,"MAKE YOUR OWN PLAYTIME CARD KIT",new_user,5,73.8
2011-06,22380,"TOY TIDY SPACEBOY  ",new_user,12,102.9
2011-06,22743,"MAKE YOUR OWN FLOWERPOWER CARD KIT",new_user,8,123.9
2011-06,22381,"TOY TIDY PINK POLKADOT",new_user,21,409.7
2011-06,22744,"MAKE YOUR OWN MONSOON CARD KIT",new_user,4,56.1
2011-06,22382,"LUNCH BAG SPACEBOY DESIGN ",new_user,65,1266.6
2011-06,22745,"POPPY'S PLAYHOUSE BEDROOM ",new_user,10,138.6
2011-06,22383,"LUNCH BAG SUKI DESIGN ",new_user,66,1360.7
2011-06,22746,"POPPY'S PLAYHOUSE LIVINGROOM ",new_user,11,161.7
2011-06,22384,"LUNCH BAG PINK POLKADOT",new_user,85,1828.9
2011-06,22747,"POPPY'S PLAYHOUSE BATHROOM",new_user,7,102.9
2011-06,22385,"JUMBO BAG SPACEBOY DESIGN",new_user,31,955.1
2011-06,22748,"POPPY'S PLAYHOUSE KITCHEN",new_user,13,182.7
2011-06,22386,"JUMBO BAG PINK POLKADOT",new_user,62,3559.1
2011-06,22749,"FELTCRAFT PRINCESS CHARLOTTE DOLL",new_user,12,282.7
2011-06,22750,"FELTCRAFT PRINCESS LOLA DOLL",new_user,9,252.7
2011-06,22391,"PAPERWEIGHT HOME SWEET HOME",new_user,1,2.6
2011-06,22393,"PAPERWEIGHT VINTAGE COLLAGE",new_user,2,17.8
2011-06,22396,"MAGNETS PACK OF 4 RETRO PHOTO",new_user,3,18.8
2011-06,22398,"MAGNETS PACK OF 4 SWALLOWS",new_user,5,42.5
2011-06,22751,"FELTCRAFT PRINCESS OLIVIA DOLL",new_user,8,234
2011-06,22399,"MAGNETS PACK OF 4 CHILDHOOD MEMORY",new_user,2,2.5
2011-06,22752,"SET 7 BABUSHKA NESTING BOXES",new_user,12,246.5
2011-06,22400,"MAGNETS PACK OF 4 HOME SWEET HOME",new_user,2,17.5
2011-06,22402,"MAGNETS PACK OF 4 VINTAGE COLLAGE",new_user,2,16.2
2011-06,22753,"SMALL YELLOW BABUSHKA NOTEBOOK ",new_user,3,10.2
2011-06,22403,"MAGNETS PACK OF 4 VINTAGE LABELS ",new_user,2,17.5
2011-06,22754,"SMALL RED BABUSHKA NOTEBOOK ",new_user,5,20.4
2011-06,22406,"MONEY BOX KINGS CHOICE DESIGN",new_user,1,1.2
2011-06,22755,"SMALL PURPLE BABUSHKA NOTEBOOK ",new_user,6,39.9
2011-06,22408,"MONEY BOX CONFECTIONERY DESIGN",new_user,1,1.2
2011-06,22409,"MONEY BOX BISCUITS DESIGN",new_user,1,2.5
2011-06,22410,"MONEY BOX HOUSEKEEPING DESIGN",new_user,1,15
2011-06,22411,"JUMBO SHOPPER VINTAGE RED PAISLEY",new_user,46,1279.6
2011-06,22756,"LARGE YELLOW BABUSHKA NOTEBOOK ",new_user,3,26.2
2011-06,22412,"METAL SIGN NEIGHBOURHOOD WITCH ",new_user,6,202.5
2011-06,22757,"LARGE RED BABUSHKA NOTEBOOK ",new_user,3,25
2011-06,22413,"METAL SIGN TAKE IT OR LEAVE IT ",new_user,15,171.1
2011-06,22758,"LARGE PURPLE BABUSHKA NOTEBOOK  ",new_user,4,25
2011-06,22414,"DOORMAT NEIGHBOURHOOD WITCH ",new_user,1,15.9
2011-06,22416,"SET OF 36 DOILIES SPACEBOY DESIGN ",new_user,4,24.6
2011-06,22759,"SET OF 3 NOTEBOOKS IN PARCEL",new_user,13,459.9
2011-06,22417,"PACK OF 60 SPACEBOY CAKE CASES",new_user,29,366.3
2011-06,22760,"TRAY, BREAKFAST IN BED",new_user,5,242.2
2011-06,22418,"10 COLOUR SPACEBOY PEN",new_user,13,460.7
2011-06,22761,"CHEST 7 DRAWER MA CAMPAGNE",new_user,3,74.8
2011-06,22419,"LIPSTICK PEN RED",new_user,4,19.7
2011-06,22420,"LIPSTICK PEN BABY PINK",new_user,3,79.7
2011-06,22421,"LIPSTICK PEN FUSCHIA",new_user,5,49.1
2011-06,22423,"REGENCY CAKESTAND 3 TIER",new_user,92,7480.1
2011-06,22762,"CUPBOARD 3 DRAWER MA CAMPAGNE",new_user,4,74.8
2011-06,22424,"ENAMEL BREAD BIN CREAM",new_user,17,627.2
2011-06,22763,"KEY CABINET MA CAMPAGNE",new_user,5,109.5
2011-06,22425,"ENAMEL COLANDER CREAM",new_user,8,79.2
2011-06,22766,"PHOTO FRAME CORNICE",new_user,23,303.8
2011-06,22426,"ENAMEL WASH BOWL CREAM",new_user,8,122.2
2011-06,22767,"TRIPLE PHOTO FRAME CORNICE ",new_user,12,409.2
2011-06,22427,"ENAMEL FLOWER JUG CREAM",new_user,36,1654.2
2011-06,22768,"FAMILY PHOTO FRAME CORNICE",new_user,11,311
2011-06,22428,"ENAMEL FIRE BUCKET CREAM",new_user,4,48.6
2011-06,22770,"MIRROR CORNICE",new_user,2,29.9
2011-06,22429,"ENAMEL MEASURING JUG CREAM",new_user,18,272
2011-06,22771,"CLEAR DRAWER KNOB ACRYLIC EDWARDIAN",new_user,23,659.8
2011-06,22430,"ENAMEL WATERING CAN CREAM",new_user,15,304.2
2011-06,22772,"PINK DRAWER KNOB ACRYLIC EDWARDIAN",new_user,11,447.3
2011-06,22431,"WATERING CAN BLUE ELEPHANT",new_user,27,412.6
2011-06,22773,"GREEN DRAWER KNOB ACRYLIC EDWARDIAN",new_user,6,133.8
2011-06,22432,"WATERING CAN PINK BUNNY",new_user,21,315.1
2011-06,22774,"RED DRAWER KNOB ACRYLIC EDWARDIAN",new_user,4,273.5
2011-06,22433,"WATERING CAN GREEN DINOSAUR",new_user,22,268.3
2011-06,22775,"PURPLE DRAWERKNOB ACRYLIC EDWARDIAN",new_user,11,237.5
2011-06,22434,"BALLOON PUMP WITH 10 BALLOONS",new_user,6,70.2
2011-06,22776,"SWEETHEART CAKESTAND 3 TIER",new_user,28,651.9
2011-06,22435,"SET OF 9 HEART SHAPED BALLOONS",new_user,16,174
2011-06,22778,"GLASS CLOCHE SMALL",new_user,5,148.5
2011-06,22436,"12 COLOURED PARTY BALLOONS",new_user,14,117.6
2011-06,22779,"WOODEN OWLS LIGHT GARLAND ",new_user,5,246.8
2011-06,22437,"SET OF 9 BLACK SKULL BALLOONS",new_user,17,198
2011-06,22780,"LIGHT GARLAND BUTTERFILES PINK",new_user,5,191.5
2011-06,22438,"BALLOON ART MAKE YOUR OWN FLOWERS",new_user,2,5.8
2011-06,22439,"6 ROCKET BALLOONS ",new_user,14,131.5
2011-06,22879,"NUMBER TILE VINTAGE FONT 0",new_user,1,3.9
2011-06,22440,"BALLOON WATER BOMB PACK OF 35",new_user,17,122.3
2011-06,22781,"GUMBALL MAGAZINE RACK",new_user,15,657
2011-06,22441,"GROW YOUR OWN BASIL IN ENAMEL MUG",new_user,12,159.6
2011-06,22782,"SET 3 WICKER STORAGE BASKETS ",new_user,6,262.4
2011-06,22442,"GROW YOUR OWN FLOWERS SET OF 3",new_user,2,39.8
2011-06,22443,"GROW YOUR OWN HERBS SET OF 3",new_user,6,206.7
2011-06,22783,"SET 3 WICKER OVAL BASKETS W LIDS",new_user,2,3439.5
2011-06,22784,"LANTERN CREAM GAZEBO ",new_user,16,477
2011-06,22788,"BROCANTE COAT RACK",new_user,1,10
2011-06,22449,"SILK PURSE BABUSHKA PINK",new_user,1,16.8
2011-06,22789,"T-LIGHT HOLDER SWEETHEART HANGING",new_user,7,74.1
2011-06,22450,"SILK PURSE BABUSHKA BLUE",new_user,1,13.4
2011-06,22452,"MEASURING TAPE BABUSHKA PINK",new_user,2,20.7
2011-06,22791,"T-LIGHT GLASS FLUTED ANTIQUE",new_user,11,478.6
2011-06,22453,"MEASURING TAPE BABUSHKA BLUE",new_user,1,17.7
2011-06,22792,"FLUTED ANTIQUE CANDLE HOLDER",new_user,2,30.6
2011-06,22456,"NATURAL SLATE CHALKBOARD LARGE ",new_user,16,353.7
2011-06,22794,"SWEETHEART WIRE MAGAZINE RACK",new_user,13,214.6
2011-06,22457,"NATURAL SLATE HEART CHALKBOARD ",new_user,44,1126.9
2011-06,22795,"SWEETHEART RECIPE BOOK STAND",new_user,27,553.4
2011-06,22460,"EMBOSSED GLASS TEALIGHT HOLDER",new_user,9,179.3
2011-06,22796,"PHOTO FRAME 3 CLASSIC HANGING",new_user,12,199
2011-06,22461,"SAVOY ART DECO CLOCK",new_user,1,12.8
2011-06,22797,"CHEST OF DRAWERS GINGHAM HEART ",new_user,2,33.9
2011-06,22464,"HANGING METAL HEART LANTERN",new_user,18,318.4
2011-06,22798,"ANTIQUE GLASS DRESSING TABLE POT",new_user,9,157.2
2011-06,22465,"HANGING METAL STAR LANTERN",new_user,5,118.8
2011-06,22799,"SWEETHEART WIRE FRUIT BOWL",new_user,4,110.5
2011-06,22466,"FAIRY TALE COTTAGE NIGHTLIGHT",new_user,8,362.4
2011-06,22800,"ANTIQUE TALL SWIRLGLASS TRINKET POT",new_user,5,33.8
2011-06,22467,"GUMBALL COAT RACK",new_user,41,2076.4
2011-06,22801,"ANTIQUE GLASS PEDESTAL BOWL",new_user,6,118
2011-06,22468,"BABUSHKA LIGHTS STRING OF 10",new_user,6,108
2011-06,22804,"CANDLEHOLDER PINK HANGING HEART",new_user,23,388.4
2011-06,22469,"HEART OF WICKER SMALL",new_user,66,1651.2
2011-06,22805,"BLUE DRAWER KNOB ACRYLIC EDWARDIAN",new_user,8,137.5
2011-06,22470,"HEART OF WICKER LARGE",new_user,56,1333.9
2011-06,22807,"SET OF 6 T-LIGHTS TOADSTOOLS",new_user,4,44.3
2011-06,22471,"TV DINNER TRAY AIR HOSTESS ",new_user,1,29.7
2011-06,22808,"SET OF 6 T-LIGHTS EASTER CHICKS",new_user,1,17.7
2011-06,22472,"TV DINNER TRAY DOLLY GIRL",new_user,1,29.7
2011-06,22810,"SET OF 6 T-LIGHTS SNOWMEN",new_user,1,11.8
2011-06,22473,"TV DINNER TRAY VINTAGE PAISLEY",new_user,1,9.9
2011-06,22811,"SET OF 6 T-LIGHTS CACTI ",new_user,1,17.7
2011-06,22474,"SPACEBOY TV DINNER TRAY",new_user,3,24.8
2011-06,22813,"PACK 3 BOXES BIRD PANNETONE ",new_user,3,29.2
2011-06,22475,"SKULL DESIGN TV DINNER TRAY",new_user,2,24.8
2011-06,22814,"CARD PARTY GAMES ",new_user,4,25.2
2011-06,22476,"EMPIRE UNION JACK TV DINNER TRAY",new_user,2,14.8
2011-06,22477,"WATERING CAN GARDEN MARKER",new_user,4,51.2
2011-06,22478,"BIRDHOUSE GARDEN MARKER ",new_user,7,103.8
2011-06,22815,"CARD PSYCHEDELIC APPLES",new_user,4,30.2
2011-06,22479,"DAISY GARDEN MARKER",new_user,2,37.5
2011-06,22480,"RED TEA TOWEL CLASSIC DESIGN",new_user,6,42.5
2011-06,22817,"CARD SUKI BIRTHDAY",new_user,5,46.1
2011-06,22481,"BLACK TEA TOWEL CLASSIC DESIGN",new_user,2,16.2
2011-06,22819,"BIRTHDAY CARD, RETRO SPOT",new_user,5,30.2
2011-06,22482,"BLUE TEA TOWEL CLASSIC DESIGN",new_user,4,26.2
2011-06,22820,"GIFT BAG BIRTHDAY",new_user,7,47.4
2011-06,22483,"RED GINGHAM TEDDY BEAR ",new_user,6,117.2
2011-06,22821,"GIFT BAG PSYCHEDELIC APPLES",new_user,4,39
2011-06,22485,"SET OF 2 WOODEN MARKET CRATES",new_user,17,966.3
2011-06,22822,"CREAM WALL PLANTER HEART SHAPED",new_user,8,100.2
2011-06,22487,"WHITE WOOD GARDEN PLANT LADDER",new_user,27,468.5
2011-06,22823,"CHEST NATURAL WOOD 20 DRAWERS",new_user,1,125
2011-06,22488,"NATURAL SLATE RECTANGLE CHALKBOARD",new_user,11,151.8
2011-06,22824,"3 TIER SWEETHEART GARDEN SHELF",new_user,5,176.8
2011-06,22489,"PACK OF 12 TRADITIONAL CRAYONS",new_user,12,99.1
2011-06,22825,"DECORATIVE PLANT POT WITH FRIEZE",new_user,2,75.4
2011-06,22491,"PACK OF 12 COLOURED PENCILS",new_user,5,34.8
2011-06,22826,"LOVE SEAT ANTIQUE WHITE METAL",new_user,1,195
2011-06,22492,"MINI PAINT SET VINTAGE ",new_user,17,763.3
2011-06,22827,"RUSTIC  SEVENTEEN DRAWER SIDEBOARD",new_user,1,165
2011-06,22493,"PAINT YOUR OWN CANVAS SET",new_user,11,231
2011-06,22829,"SWEETHEART WIRE WALL TIDY",new_user,6,129.4
2011-06,22494,"EMERGENCY FIRST AID TIN ",new_user,4,11.2
2011-06,22831,"WHITE BROCANTE SOAP DISH",new_user,8,165.2
2011-06,22495,"SET OF 2 ROUND TINS CAMEMBERT ",new_user,2,35.4
2011-06,22832,"BROCANTE SHELF WITH HOOKS",new_user,2,53.8
2011-06,22496,"SET OF 2 ROUND TINS DUTCH CHEESE",new_user,1,3
2011-06,22834,"HAND WARMER BABUSHKA DESIGN",new_user,1,8.4
2011-06,22497,"SET OF 2 TINS VINTAGE BATHROOM ",new_user,3,29.8
2011-06,22835,"HOT WATER BOTTLE I AM SO POORLY",new_user,5,69.8
2011-06,22498,"WOODEN REGATTA BUNTING",new_user,6,101.2
2011-06,22837,"HOT WATER BOTTLE BABUSHKA ",new_user,1,4.6
2011-06,22499,"WOODEN UNION JACK BUNTING",new_user,6,119
2011-06,22838,"3 TIER CAKE TIN RED AND CREAM",new_user,7,321.4
2011-06,22500,"SET OF 2 TINS JARDIN DE PROVENCE",new_user,4,44.6
2011-06,22839,"3 TIER CAKE TIN GREEN AND CREAM",new_user,6,119.6
2011-06,22501,"PICNIC BASKET WICKER LARGE",new_user,21,808.8
2011-06,22840,"ROUND CAKE TIN VINTAGE RED",new_user,7,220.5
2011-06,22502,"PICNIC BASKET WICKER SMALL",new_user,2,85.2
2011-06,22841,"ROUND CAKE TIN VINTAGE GREEN",new_user,9,127.2
2011-06,22503,"CABIN BAG VINTAGE PAISLEY",new_user,2,89.8
2011-06,22504,"CABIN BAG VINTAGE RETROSPOT",new_user,2,89.8
2011-06,22505,"MEMO BOARD COTTAGE DESIGN",new_user,11,163.4
2011-06,22842,"BISCUIT TIN VINTAGE RED",new_user,4,66.7
2011-06,22507,"MEMO BOARD RETROSPOT  DESIGN",new_user,18,1190.2
2011-06,22843,"BISCUIT TIN VINTAGE GREEN",new_user,2,54
